zaman,kur,alis,satis
1728053804,XPT,1088.4362,1117.3095
1728140304,XPT,1021.8378,1174.7851
1728226725,XPT,1024.9827,1178.0025
1728313162,XPT,1061.6577,1100.4564
1728399310,XPT,1038.3027,1075.7446
1728485786,XPT,1028.4195,1067.3052
1728572133,XPT,1047.396,1080.7063
1728658619,XPT,1058.3249,1092.0148
1728745041,XPT,1025.3366,1169.8803
1728831411,XPT,1026.8128,1171.3696
1728917967,XPT,1084.0135,1117.0691
1729004267,XPT,1074.819,1107.9095
1729090611,XPT,1082.4129,1120.241
1729177021,XPT,1093.3024,1126.31
1729263346,XPT,1089.8517,1123.5085
1729349711,XPT,1054.2609,1202.92
1729436092,XPT,1055.7806,1204.454
1729522769,XPT,1104.1405,1137.1277
1729608997,XPT,1115.4952,1148.5632
1729695410,XPT,1110.7839,1143.8653
1729781871,XPT,1114.4613,1153.3234
1729867818,XPT,1117.9491,1151.5057
1729954719,XPT,1068.1658,1213.6158
1730040905,XPT,1069.6937,1215.1506
1730127485,XPT,1082.5886,1229.0463
1730213925,XPT,1099.1725,1239.9046
1730300245,XPT,1106.1128,1139.1462
1730386602,XPT,1078.2396,1111.447
1730473018,XPT,1091.9346,1125.2334
1730559444,XPT,1036.2156,1180.8381
1730645771,XPT,1037.7195,1182.3546
1730732118,XPT,1084.0858,1117.0967
1730818515,XPT,1094.8232,1127.904
1730905039,XPT,1051.6021,1090.6288
1730991569,XPT,1079.8467,1112.9548
1731077998,XPT,1065.1099,1098.4978
1731164111,XPT,1009.4394,1163.5229
1731250651,XPT,1010.9033,1165.0156
1731337059,XPT,1059.6923,1098.373
1731423462,XPT,1040.7534,1073.7322
1731509838,XPT,1025.7354,1058.9403
1731596235,XPT,1020.4544,1053.4766
1731682668,XPT,1036.7792,1070.1267
1731768959,XPT,983.2416,1122.2494
1731855577,XPT,984.6635,1123.6833
1731941790,XPT,1054.7069,1093.5471
1732028375,XPT,1064.3346,1101.8468
1732114546,XPT,1055.9039,1089.4294
1732201142,XPT,1049.6953,1083.138
1732287562,XPT,1059.248,1093.217
1732373804,XPT,1004.9504,1152.6309
1732460220,XPT,1006.4119,1154.1137
1732546500,XPT,1046.506,1079.7053
