zaman,kur,alis,satis
1719845842,XAU,2414.313812,2494.901336
1719932384,XAU,2408.048583,2488.426979
1720018686,XAU,2446.16771,2527.818486
1720104923,XAU,2443.273853,2524.828037
1720191469,XAU,2472.846951,2555.388257
1720277933,XAU,2403.684925,2751.469464
1720364336,XAU,2403.684925,2751.469464
1720450560,XAU,2469.553836,2551.98522
1720536966,XAU,2458.463616,2530.808606
1720623312,XAU,2476.325499,2549.196109
1720709795,XAU,2510.358624,2584.230724
1720796247,XAU,2521.646102,2595.850357
1720882668,XAU,2457.352296,2812.901863
1720969002,XAU,2457.352296,2812.901863
1721055365,XAU,2457.352296,2812.901863
1721141762,XAU,2569.118637,2644.719863
1721228384,XAU,2587.0702,2663.199683
1721314743,XAU,2585.730348,2661.820405
1721401117,XAU,2511.140486,2585.035593
1721487581,XAU,2447.408088,2801.518848
1721573695,XAU,2447.408088,2801.518848
1721660220,XAU,2491.173841,2564.481393
1721746703,XAU,2496.642767,2570.111251
1721832907,XAU,2530.096357,2604.549277
1721919507,XAU,2475.303105,2548.143629
1722005747,XAU,2489.010328,2562.254213
1722092090,XAU,2428.080194,2779.394438
1722178494,XAU,2428.080194,2779.394438
1722265150,XAU,2490.806698,2564.103444
1722351556,XAU,2508.100964,2581.906627
1722437915,XAU,2563.603556,2622.939512
1722524327,XAU,2584.658123,2644.481397
1722610559,XAU,2586.420978,2635.772249
1722697104,XAU,2493.20898,2853.946583
1722783553,XAU,2493.20898,2853.946583
1722869973,XAU,2559.598449,2608.437921
1722956355,XAU,2568.450566,2617.458946
1723042618,XAU,2571.695976,2620.76628
1723128880,XAU,2589.438603,2638.847452
1723215419,XAU,2605.197675,2654.907221
1723301954,XAU,2513.793849,2877.509836
1723388339,XAU,2513.793849,2877.509836
1723474589,XAU,2633.744881,2683.999135
1723560895,XAU,2652.199387,2702.80577
1723647271,XAU,2633.197836,2683.441651
1723733838,XAU,2641.893722,2692.303463
1723820384,XAU,2681.741673,2732.911749
1723906643,XAU,2588.974754,2963.568521
1723993135,XAU,2588.974754,2963.568521
1724079433,XAU,2704.371365,2755.973236
1724165980,XAU,2739.345922,2791.61514
1724252356,XAU,2716.548553,2768.382777
1724338627,XAU,2692.028604,2743.394963
1724424965,XAU,2725.740308,2777.749918
1724511272,XAU,2632.111002,3012.946069
1724597853,XAU,2632.111002,3012.946069
1724684117,XAU,2736.053798,2799.381204
1724770703,XAU,2735.640354,2798.958191
1724856903,XAU,2726.354102,2789.457004
1724943465,XAU,2743.994332,2807.505526
1725029753,XAU,2653.46646,3037.391409
1725116200,XAU,2653.46646,3037.391409
1725202541,XAU,2653.46646,3037.391409
1725289072,XAU,2711.764411,2774.529627
1725375402,XAU,2694.66269,2757.032077
1725461984,XAU,2716.588893,2779.465774
1725548356,XAU,2723.768752,2786.811815
1725634507,XAU,2728.407957,2791.558397
1725720929,XAU,2635.074213,3016.338022
1725807342,XAU,2635.074213,3016.338022
1725893956,XAU,2714.941691,2777.780447
1725980199,XAU,2725.358848,2788.438715
1726066457,XAU,2724.583926,2787.645857
1726153057,XAU,2766.047844,2830.069478
1726239482,XAU,2794.229923,2858.903847
1726325874,XAU,2700.771335,3091.540734
1726412161,XAU,2700.771335,3091.540734
1726498773,XAU,2799.972199,2864.779031
1726584877,XAU,2801.13171,2865.965379
1726671433,XAU,2801.473817,2866.315404
1726757795,XAU,2807.751439,2872.738325
1726844395,XAU,2849.907152,2915.869755
1726930532,XAU,2755.382205,3154.053146
1727017071,XAU,2755.382205,3154.053146
1727103600,XAU,2870.326282,2936.761497
1727189953,XAU,2883.121609,2949.852978
1727276302,XAU,2896.451555,2963.491453
1727362784,XAU,2908.005798,2975.313125
1727449077,XAU,2896.234695,2963.269573
1727535486,XAU,2798.605075,3203.52985
1727621974,XAU,2798.605075,3203.52985
1727708114,XAU,2876.228633,2942.80046
1727794778,XAU,2907.418508,2974.712242
1727881008,XAU,2897.684582,2964.753019
1727967270,XAU,2891.634326,2958.562726
1728053812,XAU,2908.39443,2975.710752
1728140313,XAU,2815.075815,3225.607704
1728226732,XAU,2815.075815,3225.607704
1728313169,XAU,2894.423253,2961.416204
1728399317,XAU,2871.252534,2937.709187
1728485795,XAU,2854.523069,2920.59251
1728572139,XAU,2866.417513,2932.762256
1728658626,XAU,2905.037105,2972.27572
1728745047,XAU,2807.520936,3213.735729
1728831417,XAU,2807.520936,3213.735729
1728917974,XAU,2896.296596,2963.332906
1729004274,XAU,2912.145515,2979.548657
1729090617,XAU,2915.827935,2983.31631
1729177028,XAU,2937.911131,3005.910632
1729263356,XAU,2970.735998,3039.495248
1729349718,XAU,2872.484842,3288.099137
1729436100,XAU,2872.484842,3288.099137
1729522778,XAU,2983.369947,3052.421616
1729609004,XAU,2997.1088,3066.478464
1729695418,XAU,2976.748971,3045.647395
1729781877,XAU,2983.724086,3052.783952
1729867825,XAU,2999.817423,3069.249778
1729954725,XAU,2899.130386,3318.599974
1730040911,XAU,2899.130386,3318.599974
1730127491,XAU,2890.137792,3308.306258
1730213931,XAU,2890.137792,3308.306258
1730300254,XAU,3040.06599,3110.429919
1730386608,XAU,2997.966794,3067.356316
1730473025,XAU,3008.212098,3077.838753
1730559451,XAU,2910.559047,3331.682226
1730645778,XAU,2910.559047,3331.682226
1730732124,XAU,3009.541733,3079.199162
1730818520,XAU,3009.735806,3079.397727
1730905045,XAU,2901.263284,2968.414551
1730991575,XAU,2944.100708,3012.24347
1731077660,XAU,2954.090413,3022.464393
1731164120,XAU,2857.120992,3270.512321
1731250663,XAU,2857.120992,3270.512321
1731337065,XAU,2877.252027,2943.847541
1731423469,XAU,2868.125568,2934.509846
1731509845,XAU,2856.000086,2922.103713
1731596242,XAU,2807.194305,2872.168296
1731682676,XAU,2830.683344,2896.201001
1731768965,XAU,2723.231802,3120.369773
1731855583,XAU,2723.231802,3120.369773
1731941796,XAU,2875.204574,2941.752699
1732028381,XAU,2900.720405,2967.859107
1732114552,XAU,2908.991473,2976.321614
1732201148,XAU,2931.476215,2999.326776
1732287568,XAU,2974.756469,3043.608774
1732373810,XAU,2876.032339,3292.159914
1732460232,XAU,2876.032339,3292.159914
1732546506,XAU,2920.259162,2987.8501
1732633039,XAU,2902.416182,2969.594133
1732719422,XAU,2935.256813,3003.194879
1732805765,XAU,2921.001489,2988.609608
1732892345,XAU,2942.880483,3010.995002
1732978502,XAU,2845.394811,3257.089503
1733065000,XAU,2845.394811,3257.089503
1733151409,XAU,2934.091256,3002.002345
1733237935,XAU,2938.292224,3006.300545
1733324346,XAU,2941.683535,3009.77035
1733410675,XAU,2932.963665,3000.848654
1733497185,XAU,2927.137772,2994.887918
1733583307,XAU,2829.371592,3238.747914
1733669959,XAU,2829.371592,3238.747914
1733756257,XAU,2974.403657,3043.247796
1733842741,XAU,2994.215335,3063.518028
1733929109,XAU,3010.647188,3080.330204
1734015456,XAU,2994.361853,3063.667936
1734101993,XAU,2968.346079,3037.050013
1734188134,XAU,2870.984917,3286.382191
1734274528,XAU,2870.984917,3286.382191
1734361030,XAU,2965.525676,3034.164331
1734447414,XAU,2946.134344,3014.324176
1734533659,XAU,2951.459935,3019.773031
1734620070,XAU,2908.27338,2975.5869
1734706476,XAU,2938.232332,3006.239267
1734792982,XAU,2852.063352,3267.989258
1734879505,XAU,2852.063352,3267.989258
1734965771,XAU,2943.395479,3011.521919
1735052128,XAU,2941.037207,3009.109063
1735138769,XAU,2945.838998,3014.021994
1735225136,XAU,2953.204398,3021.55787
1735311352,XAU,2944.623533,3012.778396
1735397694,XAU,2845.153321,3256.813072
1735484249,XAU,2845.153321,3256.813072
1735570488,XAU,2942.518453,3010.624594
1735656900,XAU,2951.032948,3019.336161
1735743255,XAU,2853.602201,3266.484403
1735829931,XAU,2986.808258,3055.939509
1735916211,XAU,2992.902577,3062.174885
1736002587,XAU,2891.584124,3309.961858
1736088908,XAU,2891.584124,3309.961858
1736175567,XAU,2970.431791,3039.184
1736256362,XAU,3004.19254,3073.726158
1736348173,XAU,3011.262714,3080.959976
1736434682,XAU,3018.246171,3088.105069
1736521175,XAU,3040.830453,3111.212077
1736607377,XAU,2939.022973,3364.264543
1736693693,XAU,2939.022973,3364.264543
1736780078,XAU,3028.270726,3098.361647
1736866519,XAU,3019.740199,3089.633676
