zaman,kur,alis,satis
1736001893,SAR,9.1492,9.6813
1736088209,SAR,9.1492,9.6813
1736174533,SAR,9.1531,9.6413
1736256360,SAR,9.1633,9.6514
1736347487,SAR,9.1784,9.6692
1736433600,SAR,9.1576,9.6462
1736520124,SAR,9.1595,9.6496
1736606693,SAR,9.1796,9.7003
1736693014,SAR,9.1796,9.7003
1736779403,SAR,9.1985,9.6889
1736865843,SAR,9.2023,9.6928
1736951972,SAR,9.1956,9.686
1737038641,SAR,9.1925,9.6828
1737124981,SAR,9.1907,9.6867
1737211409,SAR,9.223,9.7405
1737297601,SAR,9.223,9.7405
1737384219,SAR,9.2242,9.7145
1737470590,SAR,9.243,9.7355
