zaman,kur,alis,satis
1746571509,XAU,4119.2346,4308.6826
1746571509,XAG,39.976,42.5747
1746571509,XPD,1133.9652,1310.7746
1746571509,XPT,1185.5145,1288.0573
1746571856,USD,37.9497,39.5197
1746571856,EUR,42.8908,45.0443
1746571856,GBP,50.5052,52.975
1746571856,JPY,0.2653,0.2793
1746571856,SAR,10.208,10.6271
1746571856,CHF,46.0309,48.4039
1746571856,NOK,3.7205,3.881
1746571856,SEK,3.9584,4.1842
1746571856,CAD,27.5298,29.142
1746571856,AUD,24.4217,26.3704
1746571856,DKK,5.7895,6.0707
1746571856,XAU,4119.8485,4309.4331
1746571856,XAG,39.9952,42.5942
1746571856,XPD,1134.4256,1310.0593
1746571856,XPT,1186.6847,1289.5974
1746572184,USD,37.9497,39.5197
1746572184,EUR,42.8985,45.0365
1746572184,GBP,50.5052,52.975
1746572184,JPY,0.2653,0.2792
1746572184,SAR,10.208,10.6271
1746572184,CHF,46.0142,48.4039
1746572184,NOK,3.7136,3.8803
1746572184,SEK,3.9563,4.1858
1746572184,CAD,27.5278,29.1379
1746572184,AUD,24.4294,26.3782
1746572184,DKK,5.7891,6.0704
1746572184,XAU,4116.7789,4305.4304
1746572184,XAG,39.9914,42.5903
1746572184,XPD,1133.5585,1313.0848
1746572184,XPT,1186.6233,1289.5349
1746573028,USD,37.9497,39.5197
1746573028,EUR,42.8601,44.9974
1746573028,GBP,50.4822,52.9242
1746573028,JPY,0.2652,0.2791
1746573028,SAR,10.208,10.6271
1746573028,CHF,45.9975,48.3633
1746573028,NOK,3.7195,3.8797
1746573028,SEK,3.9557,4.1881
1746573028,CAD,27.5159,29.1358
1746573028,AUD,24.4064,26.3547
1746573028,DKK,5.7847,6.0656
1746573028,XAU,4116.165,4305.8056
1746573028,XAG,39.9492,42.5708
1746573028,XPD,1132.9868,1309.7661
1746573028,XPT,1183.4463,1285.8136
1746573993,USD,37.9497,39.5197
1746573993,EUR,42.8716,45.0092
1746573993,GBP,50.5052,52.9477
1746573993,JPY,0.2653,0.2793
1746573993,SAR,10.208,10.6271
1746573993,CHF,46.0142,48.3575
1746573993,NOK,3.719,3.882
1746573993,SEK,3.9609,4.1908
1746573993,CAD,27.5338,29.1441
1746573993,AUD,24.4256,26.3665
1746573993,DKK,5.7854,6.0665
