zaman,kur,alis,satis
1736892739,CHF,37.6166,40.163
1736892739,CNY,4.68309,4.99702
1736892739,DKK,4.74057,5.06144
1736892739,EUR,35.0244,37.8279
1736892739,GBP,41.5043,44.8225
1736892739,JPY,21.713,23.194
1736892739,KWD,111.2907,119.4621
1736892739,NOK,3.00929,3.24025
1736892739,PLN,8.2787,8.856
1736892739,RON,7.1039,7.5956
1736892739,RUB,0.33156,0.35691
1736892739,SAR,9.15277,9.81954
1736892739,SEK,3.06747,3.28329
1736892739,USD,33.998,36.698
1736892739,XAG,32.531,35.45
1736892739,XAU,2898.674,3145.138
1736892739,XPT,1026.724,1115.201
1736892739,ZAR,1.8088,1.943
1736893579,AED,9.35477,10.03594
1736893579,AUD,21.2646,22.7031
1736893579,CAD,23.9225,25.5357
1736893579,CHF,37.6161,40.1711
1736893579,CNY,4.68354,4.99748
1736893579,DKK,4.74241,5.06246
1736893579,EUR,35.038,37.8351
1736893579,GBP,41.5186,44.8303
1736893579,JPY,21.7179,23.1962
1736893579,KWD,111.3015,119.473
1736893579,NOK,3.0094,3.24089
1736893579,PLN,8.2799,8.8565
1736893579,RON,7.1063,7.5988
1736893579,RUB,0.3316,0.35694
1736893579,SAR,9.15366,9.82043
1736893579,SEK,3.06952,3.28386
1736893579,USD,34.001,36.701
1736893579,XAG,32.534,35.453
1736893579,XAU,2898.959,3145.425
1736893579,XPT,1026.825,1115.302
1736893579,ZAR,1.809,1.9436
1736894059,AED,9.35458,10.03575
1736894059,AUD,21.2668,22.7041
1736894059,CAD,23.922,25.5334
1736894059,CHF,37.6195,40.1659
1736894059,CNY,4.68345,4.99738
1736894059,DKK,4.74271,5.06264
1736894059,EUR,35.0407,37.8343
1736894059,GBP,41.5178,44.8257
1736894059,JPY,21.7271,23.1957
1736894059,KWD,111.2992,119.4707
1736894059,NOK,3.00926,3.23914
1736894059,PLN,8.2811,8.8542
1736894059,RON,7.1063,7.598
1736894059,RUB,0.33159,0.35694
1736894059,SAR,9.15347,9.82025
1736894059,SEK,3.06946,3.28373
1736894059,USD,34,36.7
1736894059,XAG,32.533,35.452
1736894059,XAU,2898.9,3145.365
1736894059,XPT,1026.804,1115.281
1736894059,ZAR,1.81,1.9417
1736894299,AED,9.35373,10.0349
1736894299,AUD,21.2649,22.7022
1736894299,CAD,23.9232,25.5294
1736894299,CHF,37.6161,40.1625
1736894299,CNY,4.68303,4.99696
1736894299,DKK,4.74221,5.06207
1736894299,EUR,35.0375,37.8311
1736894299,GBP,41.514,44.822
1736894299,JPY,21.7279,23.1952
1736894299,KWD,111.2892,119.4645
1736894299,NOK,3.01086,3.23104
1736894299,PLN,8.281,8.8552
1736894299,RON,7.1033,7.5974
1736894299,RUB,0.33156,0.35691
1736894299,SAR,9.15265,9.81942
1736894299,SEK,3.06899,3.28316
1736894299,USD,33.997,36.697
1736894299,XAG,32.53,35.449
1736894299,XAU,2898.635,3145.099
1736894299,XPT,1026.71,1115.187
1736894299,ZAR,1.8089,1.9417
1736894779,AED,9.35401,10.03518
1736894779,AUD,21.2642,22.7014
1736894779,CAD,23.9239,25.5319
1736894779,CHF,37.6131,40.1592
1736894779,CNY,4.68316,4.99709
1736894779,DKK,4.74248,5.06228
1736894779,EUR,35.0385,37.8322
1736894779,GBP,41.5152,44.8232
1736894779,JPY,21.7326,23.1973
1736894779,KWD,111.2924,119.4678
1736894779,NOK,3.01216,3.23001
1736894779,PLN,8.2836,8.8565
1736894779,RON,7.1074,7.5984
1736894779,RUB,0.33157,0.35692
1736894779,SAR,9.15291,9.81969
1736894779,SEK,3.06963,3.28316
1736894779,USD,33.998,36.698
1736894779,XAG,32.531,35.45
1736894779,XAU,2898.72,3145.185
1736894779,XPT,1026.74,1115.217
1736894779,ZAR,1.8098,1.9409
1736895140,AED,9.35417,10.03534
1736895140,AUD,21.2646,22.6989
1736895140,CAD,23.9243,25.5341
1736895140,CHF,37.6137,40.1598
1736895140,CNY,4.68324,4.99718
1736895140,DKK,4.7425,5.0625
1736895140,EUR,35.0392,37.8328
1736895140,GBP,41.5159,44.8239
1736895140,JPY,21.7316,23.1962
1736895140,KWD,111.2944,119.4697
1736895140,NOK,3.01087,3.23104
1736895140,PLN,8.2832,8.8556
1736895140,RON,7.1062,7.598
1736895140,RUB,0.33158,0.35692
